sample	accession	chrom_mean	chrom_median	global_mean	global_median	global_mode	norm_chrom_mean	norm_chrom_median	norm_global_mean	norm_global_median
ERS1142709	CP003830.1	38.89	39.0	39.97	39.0	39	1.0	1.0	1.02	1.0
ERS1142709	CP003831.1	41.77	41.0	39.97	39.0	39	1.07	1.05	1.02	1.0
ERS1142709	CP003832.1	40.79	41.0	39.97	39.0	39	1.05	1.05	1.02	1.0
ERS1142709	CP003833.2	39.77	40.0	39.97	39.0	39	1.02	1.03	1.02	1.0
ERS2541205	CP003820.1	34.85	35.0	36.09	36.0	35	1.0	1.0	1.03	1.03
ERS2541205	CP003821.1	39.74	34.0	36.09	36.0	35	1.14	0.97	1.03	1.03
ERS2541205	CP003822.1	36.08	36.0	36.09	36.0	35	1.03	1.03	1.03	1.03
ERS2541205	CP003823.1	35.39	36.0	36.09	36.0	35	1.01	1.03	1.03	1.03
ERS2541205	CP003824.1	36.32	36.0	36.09	36.0	35	1.04	1.03	1.03	1.03
ERS2541205	CP003825.1	35.98	36.0	36.09	36.0	35	1.03	1.03	1.03	1.03
ERS2541205	CP003826.1	36.14	36.0	36.09	36.0	35	1.03	1.03	1.03	1.03
ERS2541205	CP003827.1	34.89	35.0	36.09	36.0	35	1.0	1.0	1.03	1.03
ERS2541205	CP003828.1	35.93	36.0	36.09	36.0	35	1.03	1.03	1.03	1.03
ERS2541205	CP003829.1	36.64	37.0	36.09	36.0	35	1.05	1.06	1.03	1.03
ERS2541205	CP003830.1	34.74	35.0	36.09	36.0	35	0.99	1.0	1.03	1.03
ERS2541205	CP003831.1	38.36	37.0	36.09	36.0	35	1.1	1.06	1.03	1.03
ERS2541205	CP003832.1	35.59	36.0	36.09	36.0	35	1.02	1.03	1.03	1.03
ERS2541205	CP003833.2	35.31	35.0	36.09	36.0	35	1.01	1.0	1.03	1.03
ERS2541012	CP003820.1	40.1	39.0	39.38	38.0	38	1.06	1.03	1.04	1.0
ERS2541012	CP003821.1	46.6	38.0	39.38	38.0	38	1.23	1.0	1.04	1.0
ERS2541012	CP003822.1	39.3	39.0	39.38	38.0	38	1.03	1.03	1.04	1.0
ERS2541012	CP003823.1	37.39	38.0	39.38	38.0	38	0.98	1.0	1.04	1.0
ERS2541012	CP003824.1	38.97	39.0	39.38	38.0	38	1.03	1.03	1.04	1.0
ERS2541012	CP003825.1	38.47	38.0	39.38	38.0	38	1.01	1.0	1.04	1.0
ERS2541012	CP003826.1	38.66	39.0	39.38	38.0	38	1.02	1.03	1.04	1.0
ERS2541012	CP003827.1	38.29	39.0	39.38	38.0	38	1.01	1.03	1.04	1.0
ERS2541012	CP003828.1	38.57	38.0	39.38	38.0	38	1.01	1.0	1.04	1.0
ERS2541012	CP003829.1	39.15	39.0	39.38	38.0	38	1.03	1.03	1.04	1.0
ERS2541012	CP003830.1	38.08	38.0	39.38	38.0	38	1.0	1.0	1.04	1.0
ERS2541012	CP003831.1	38.68	38.0	39.38	38.0	38	1.02	1.0	1.04	1.0
ERS2541012	CP003832.1	37.56	38.0	39.38	38.0	38	0.99	1.0	1.04	1.0
ERS2541012	CP003833.2	37.99	38.0	39.38	38.0	38	1.0	1.0	1.04	1.0
ERS1142782	CP003820.1	40.04	39.0	40.55	39.0	39	1.03	1.0	1.04	1.0
ERS1142782	CP003821.1	47.37	38.0	40.55	39.0	39	1.21	0.97	1.04	1.0
ERS1142782	CP003822.1	39.7	40.0	40.55	39.0	39	1.02	1.03	1.04	1.0
ERS1142782	CP003823.1	40.0	40.0	40.55	39.0	39	1.03	1.03	1.04	1.0
ERS1142782	CP003824.1	39.56	40.0	40.55	39.0	39	1.01	1.03	1.04	1.0
ERS1142782	CP003825.1	39.9	40.0	40.55	39.0	39	1.02	1.03	1.04	1.0
ERS1142782	CP003826.1	39.58	39.0	40.55	39.0	39	1.01	1.0	1.04	1.0
ERS1142782	CP003827.1	39.65	40.0	40.55	39.0	39	1.02	1.03	1.04	1.0
ERS1142782	CP003828.1	40.43	40.0	40.55	39.0	39	1.04	1.03	1.04	1.0
ERS1142782	CP003829.1	40.15	40.0	40.55	39.0	39	1.03	1.03	1.04	1.0
ERS1142782	CP003830.1	39.49	40.0	40.55	39.0	39	1.01	1.03	1.04	1.0
ERS1142782	CP003831.1	42.72	41.0	40.55	39.0	39	1.1	1.05	1.04	1.0
ERS1142782	CP003832.1	39.31	39.0	40.55	39.0	39	1.01	1.0	1.04	1.0
ERS1142782	CP003833.2	39.41	39.0	40.55	39.0	39	1.01	1.0	1.04	1.0
ERS2541385	CP003820.1	45.77	45.0	45.15	44.0	44	1.04	1.02	1.03	1.0
ERS2541385	CP003821.1	51.92	44.0	45.15	44.0	44	1.18	1.0	1.03	1.0
ERS2541385	CP003822.1	45.03	45.0	45.15	44.0	44	1.02	1.02	1.03	1.0
ERS2541385	CP003823.1	43.74	44.0	45.15	44.0	44	0.99	1.0	1.03	1.0
ERS2541385	CP003824.1	44.54	45.0	45.15	44.0	44	1.01	1.02	1.03	1.0
ERS2541385	CP003825.1	44.61	45.0	45.15	44.0	44	1.01	1.02	1.03	1.0
ERS2541385	CP003826.1	44.68	45.0	45.15	44.0	44	1.02	1.02	1.03	1.0
ERS2541385	CP003827.1	43.94	44.0	45.15	44.0	44	1.0	1.0	1.03	1.0
ERS2541385	CP003828.1	43.82	44.0	45.15	44.0	44	1.0	1.0	1.03	1.0
ERS2541385	CP003829.1	44.83	45.0	45.15	44.0	44	1.02	1.02	1.03	1.0
ERS2541385	CP003830.1	43.65	44.0	45.15	44.0	44	0.99	1.0	1.03	1.0
ERS2541385	CP003831.1	46.03	45.0	45.15	44.0	44	1.05	1.02	1.03	1.0
ERS2541385	CP003832.1	43.35	44.0	45.15	44.0	44	0.99	1.0	1.03	1.0
ERS2541385	CP003833.2	43.51	44.0	45.15	44.0	44	0.99	1.0	1.03	1.0
ERS1142827	CP003820.1	49.97	48.0	51.97	50.0	50	1.0	0.96	1.04	1.0
ERS1142827	CP003821.1	55.58	47.0	51.97	50.0	50	1.11	0.94	1.04	1.0
ERS1142827	CP003822.1	51.98	51.0	51.97	50.0	50	1.04	1.02	1.04	1.0
ERS1142827	CP003823.1	53.29	53.0	51.97	50.0	50	1.07	1.06	1.04	1.0
ERS1142827	CP003824.1	49.12	49.0	51.97	50.0	50	0.98	0.98	1.04	1.0
ERS1142827	CP003825.1	50.02	49.0	51.97	50.0	50	1.0	0.98	1.04	1.0
ERS1142827	CP003826.1	50.9	50.0	51.97	50.0	50	1.02	1.0	1.04	1.0
ERS1142827	CP003827.1	51.66	51.0	51.97	50.0	50	1.03	1.02	1.04	1.0
ERS1142827	CP003828.1	51.25	50.0	51.97	50.0	50	1.02	1.0	1.04	1.0
ERS1142827	CP003829.1	52.84	51.0	51.97	50.0	50	1.06	1.02	1.04	1.0
ERS1142827	CP003830.1	51.03	50.0	51.97	50.0	50	1.02	1.0	1.04	1.0
ERS1142827	CP003831.1	58.77	55.0	51.97	50.0	50	1.18	1.1	1.04	1.0
ERS1142827	CP003832.1	54.47	54.0	51.97	50.0	50	1.09	1.08	1.04	1.0
ERS1142827	CP003833.2	53.47	52.0	51.97	50.0	50	1.07	1.04	1.04	1.0
ERS542470	CP003820.1	28.39	27.0	27.76	27.0	27	1.05	1.0	1.03	1.0
ERS542470	CP003821.1	33.47	27.0	27.76	27.0	27	1.24	1.0	1.03	1.0
ERS542470	CP003822.1	27.14	27.0	27.76	27.0	27	1.01	1.0	1.03	1.0
ERS542470	CP003823.1	26.7	27.0	27.76	27.0	27	0.99	1.0	1.03	1.0
ERS542470	CP003824.1	27.44	27.0	27.76	27.0	27	1.02	1.0	1.03	1.0
ERS542470	CP003825.1	27.22	27.0	27.76	27.0	27	1.01	1.0	1.03	1.0
ERS542470	CP003826.1	27.27	27.0	27.76	27.0	27	1.01	1.0	1.03	1.0
ERS542470	CP003827.1	26.87	27.0	27.76	27.0	27	1.0	1.0	1.03	1.0
ERS542470	CP003828.1	26.96	27.0	27.76	27.0	27	1.0	1.0	1.03	1.0
ERS542470	CP003829.1	26.94	27.0	27.76	27.0	27	1.0	1.0	1.03	1.0
ERS542470	CP003830.1	26.69	27.0	27.76	27.0	27	0.99	1.0	1.03	1.0
ERS542470	CP003831.1	28.25	27.0	27.76	27.0	27	1.05	1.0	1.03	1.0
ERS542470	CP003832.1	26.34	27.0	27.76	27.0	27	0.98	1.0	1.03	1.0
ERS542470	CP003833.2	26.55	26.0	27.76	27.0	27	0.98	0.96	1.03	1.0
ERS2541304	CP003820.1	97.42	97.0	56.93	52.0	50	1.95	1.94	1.14	1.04
ERS2541304	CP003821.1	56.06	49.0	56.93	52.0	50	1.12	0.98	1.14	1.04
ERS2541304	CP003822.1	52.31	52.0	56.93	52.0	50	1.05	1.04	1.14	1.04
ERS2541304	CP003823.1	49.97	50.0	56.93	52.0	50	1.0	1.0	1.14	1.04
ERS2541304	CP003824.1	51.99	52.0	56.93	52.0	50	1.04	1.04	1.14	1.04
ERS2541304	CP003825.1	51.08	51.0	56.93	52.0	50	1.02	1.02	1.14	1.04
ERS2541304	CP003826.1	50.82	50.0	56.93	52.0	50	1.02	1.0	1.14	1.04
ERS2541304	CP003827.1	50.02	50.0	56.93	52.0	50	1.0	1.0	1.14	1.04
ERS2541304	CP003828.1	49.57	49.0	56.93	52.0	50	0.99	0.98	1.14	1.04
ERS2541304	CP003829.1	51.75	51.0	56.93	52.0	50	1.03	1.02	1.14	1.04
ERS2541304	CP003830.1	50.07	50.0	56.93	52.0	50	1.0	1.0	1.14	1.04
ERS2541304	CP003831.1	51.15	50.0	56.93	52.0	50	1.02	1.0	1.14	1.04
ERS2541304	CP003832.1	50.76	51.0	56.93	52.0	50	1.02	1.02	1.14	1.04
ERS2541304	CP003833.2	49.2	49.0	56.93	52.0	50	0.98	0.98	1.14	1.04
ERS2541244	CP003820.1	40.97	40.0	41.47	40.0	40	1.02	1.0	1.04	1.0
ERS2541244	CP003821.1	51.6	39.0	41.47	40.0	40	1.29	0.98	1.04	1.0
ERS2541244	CP003822.1	40.95	41.0	41.47	40.0	40	1.02	1.02	1.04	1.0
ERS2541244	CP003823.1	40.44	41.0	41.47	40.0	40	1.01	1.02	1.04	1.0
ERS2541244	CP003824.1	40.4	41.0	41.47	40.0	40	1.01	1.02	1.04	1.0
ERS2541244	CP003825.1	40.49	41.0	41.47	40.0	40	1.01	1.02	1.04	1.0
ERS2541244	CP003826.1	40.56	41.0	41.47	40.0	40	1.01	1.02	1.04	1.0
ERS2541244	CP003827.1	40.1	40.0	41.47	40.0	40	1.0	1.0	1.04	1.0
ERS2541244	CP003828.1	40.46	40.0	41.47	40.0	40	1.01	1.0	1.04	1.0
ERS2541244	CP003829.1	40.8	41.0	41.47	40.0	40	1.02	1.02	1.04	1.0
ERS2541244	CP003830.1	39.63	40.0	41.47	40.0	40	0.99	1.0	1.04	1.0
ERS2541244	CP003831.1	42.49	41.0	41.47	40.0	40	1.06	1.02	1.04	1.0
ERS2541244	CP003832.1	39.79	40.0	41.47	40.0	40	0.99	1.0	1.04	1.0
ERS2541244	CP003833.2	39.86	40.0	41.47	40.0	40	1.0	1.0	1.04	1.0
ERS2540986	CP003820.1	47.24	45.0	51.25	48.0	46	1.03	0.98	1.11	1.04
ERS2540986	CP003821.1	54.42	43.0	51.25	48.0	46	1.18	0.93	1.11	1.04
ERS2540986	CP003822.1	48.72	48.0	51.25	48.0	46	1.06	1.04	1.11	1.04
ERS2540986	CP003823.1	47.68	47.0	51.25	48.0	46	1.04	1.02	1.11	1.04
ERS2540986	CP003824.1	47.48	47.0	51.25	48.0	46	1.03	1.02	1.11	1.04
ERS2540986	CP003825.1	48.4	48.0	51.25	48.0	46	1.05	1.04	1.11	1.04
ERS2540986	CP003826.1	48.71	48.0	51.25	48.0	46	1.06	1.04	1.11	1.04
ERS2540986	CP003827.1	47.79	48.0	51.25	48.0	46	1.04	1.04	1.11	1.04
ERS2540986	CP003828.1	49.87	48.0	51.25	48.0	46	1.08	1.04	1.11	1.04
ERS2540986	CP003829.1	51.47	50.0	51.25	48.0	46	1.12	1.09	1.11	1.04
ERS2540986	CP003830.1	47.47	47.0	51.25	48.0	46	1.03	1.02	1.11	1.04
ERS2540986	CP003831.1	103.48	101.0	51.25	48.0	46	2.25	2.2	1.11	1.04
ERS2540986	CP003832.1	49.94	50.0	51.25	48.0	46	1.09	1.09	1.11	1.04
ERS2540986	CP003833.2	49.92	49.0	51.25	48.0	46	1.09	1.07	1.11	1.04
ERS542396	CP003820.1	35.83	36.0	35.82	35.0	35	1.02	1.03	1.02	1.0
ERS542396	CP003821.1	42.24	36.0	35.82	35.0	35	1.21	1.03	1.02	1.0
ERS542396	CP003822.1	35.17	35.0	35.82	35.0	35	1.0	1.0	1.02	1.0
ERS542396	CP003823.1	34.57	35.0	35.82	35.0	35	0.99	1.0	1.02	1.0
ERS542396	CP003824.1	35.43	35.0	35.82	35.0	35	1.01	1.0	1.02	1.0
ERS542396	CP003825.1	35.14	35.0	35.82	35.0	35	1.0	1.0	1.02	1.0
ERS542396	CP003826.1	35.4	35.0	35.82	35.0	35	1.01	1.0	1.02	1.0
ERS542396	CP003827.1	35.28	35.0	35.82	35.0	35	1.01	1.0	1.02	1.0
ERS542396	CP003828.1	36.12	35.0	35.82	35.0	35	1.03	1.0	1.02	1.0
ERS542396	CP003829.1	34.93	35.0	35.82	35.0	35	1.0	1.0	1.02	1.0
ERS542396	CP003830.1	35.07	35.0	35.82	35.0	35	1.0	1.0	1.02	1.0
ERS542396	CP003831.1	34.83	34.0	35.82	35.0	35	1.0	0.97	1.02	1.0
ERS542396	CP003832.1	33.87	34.0	35.82	35.0	35	0.97	0.97	1.02	1.0
ERS542396	CP003833.2	34.69	35.0	35.82	35.0	35	0.99	1.0	1.02	1.0
ERS2541171	CP003820.1	38.64	38.0	38.44	38.0	37	1.04	1.03	1.04	1.03
ERS2541171	CP003821.1	44.8	37.0	38.44	38.0	37	1.21	1.0	1.04	1.03
ERS2541171	CP003822.1	38.2	38.0	38.44	38.0	37	1.03	1.03	1.04	1.03
ERS2541171	CP003823.1	37.57	38.0	38.44	38.0	37	1.02	1.03	1.04	1.03
ERS2541171	CP003824.1	37.28	37.0	38.44	38.0	37	1.01	1.0	1.04	1.03
ERS2541171	CP003825.1	37.69	38.0	38.44	38.0	37	1.02	1.03	1.04	1.03
ERS2541171	CP003826.1	37.49	37.0	38.44	38.0	37	1.01	1.0	1.04	1.03
ERS2541171	CP003827.1	37.01	37.0	38.44	38.0	37	1.0	1.0	1.04	1.03
ERS2541171	CP003828.1	38.19	38.0	38.44	38.0	37	1.03	1.03	1.04	1.03
ERS2541171	CP003829.1	38.27	38.0	38.44	38.0	37	1.03	1.03	1.04	1.03
ERS2541171	CP003830.1	37.26	37.0	38.44	38.0	37	1.01	1.0	1.04	1.03
ERS2541171	CP003831.1	39.69	39.0	38.44	38.0	37	1.07	1.05	1.04	1.03
ERS2541171	CP003832.1	37.21	38.0	38.44	38.0	37	1.01	1.03	1.04	1.03
ERS2541171	CP003833.2	37.84	38.0	38.44	38.0	37	1.02	1.03	1.04	1.03
ERS2540949	CP003820.1	28.57	29.0	30.51	30.0	30	0.95	0.97	1.02	1.0
ERS2540949	CP003821.1	33.64	28.0	30.51	30.0	30	1.12	0.93	1.02	1.0
ERS2540949	CP003822.1	29.96	30.0	30.51	30.0	30	1.0	1.0	1.02	1.0
ERS2540949	CP003823.1	30.82	31.0	30.51	30.0	30	1.03	1.03	1.02	1.0
ERS2540949	CP003824.1	29.52	30.0	30.51	30.0	30	0.98	1.0	1.02	1.0
ERS2540949	CP003825.1	30.46	30.0	30.51	30.0	30	1.02	1.0	1.02	1.0
ERS2540949	CP003826.1	30.55	30.0	30.51	30.0	30	1.02	1.0	1.02	1.0
ERS2540949	CP003827.1	29.86	30.0	30.51	30.0	30	1.0	1.0	1.02	1.0
ERS2540949	CP003828.1	30.89	31.0	30.51	30.0	30	1.03	1.03	1.02	1.0
ERS2540949	CP003829.1	31.37	31.0	30.51	30.0	30	1.05	1.03	1.02	1.0
ERS2540949	CP003830.1	28.96	29.0	30.51	30.0	30	0.97	0.97	1.02	1.0
ERS2540949	CP003831.1	32.96	32.0	30.51	30.0	30	1.1	1.07	1.02	1.0
ERS2540949	CP003832.1	32.08	32.0	30.51	30.0	30	1.07	1.07	1.02	1.0
ERS2540949	CP003833.2	31.21	31.0	30.51	30.0	30	1.04	1.03	1.02	1.0
ERS1142876	CP003820.1	42.38	40.0	45.44	44.0	44	0.96	0.91	1.03	1.0
ERS1142876	CP003821.1	51.34	40.0	45.44	44.0	44	1.17	0.91	1.03	1.0
ERS1142876	CP003822.1	43.45	43.0	45.44	44.0	44	0.99	0.98	1.03	1.0
ERS1142876	CP003823.1	45.44	46.0	45.44	44.0	44	1.03	1.05	1.03	1.0
ERS1142876	CP003824.1	43.34	43.0	45.44	44.0	44	0.99	0.98	1.03	1.0
ERS1142876	CP003825.1	44.31	44.0	45.44	44.0	44	1.01	1.0	1.03	1.0
ERS1142876	CP003826.1	45.16	45.0	45.44	44.0	44	1.03	1.02	1.03	1.0
ERS1142876	CP003827.1	44.41	45.0	45.44	44.0	44	1.01	1.02	1.03	1.0
ERS1142876	CP003828.1	46.84	46.0	45.44	44.0	44	1.06	1.05	1.03	1.0
ERS1142876	CP003829.1	47.3	47.0	45.44	44.0	44	1.08	1.07	1.03	1.0
ERS1142876	CP003830.1	42.41	42.0	45.44	44.0	44	0.96	0.95	1.03	1.0
ERS1142876	CP003831.1	51.03	50.0	45.44	44.0	44	1.16	1.14	1.03	1.0
ERS1142876	CP003832.1	47.74	49.0	45.44	44.0	44	1.08	1.11	1.03	1.0
ERS1142876	CP003833.2	48.37	48.0	45.44	44.0	44	1.1	1.09	1.03	1.0
ERS2541116	CP003820.1	35.56	35.0	34.6	34.0	33	1.08	1.06	1.05	1.03
ERS2541116	CP003821.1	41.2	33.0	34.6	34.0	33	1.25	1.0	1.05	1.03
ERS2541116	CP003822.1	34.68	34.0	34.6	34.0	33	1.05	1.03	1.05	1.03
ERS2541116	CP003823.1	32.85	33.0	34.6	34.0	33	1.0	1.0	1.05	1.03
ERS2541116	CP003824.1	34.46	34.0	34.6	34.0	33	1.04	1.03	1.05	1.03
ERS2541116	CP003825.1	33.81	34.0	34.6	34.0	33	1.02	1.03	1.05	1.03
ERS2541116	CP003826.1	33.79	34.0	34.6	34.0	33	1.02	1.03	1.05	1.03
ERS2541116	CP003827.1	33.54	34.0	34.6	34.0	33	1.02	1.03	1.05	1.03
ERS2541116	CP003828.1	33.07	33.0	34.6	34.0	33	1.0	1.0	1.05	1.03
ERS2541116	CP003829.1	34.19	34.0	34.6	34.0	33	1.04	1.03	1.05	1.03
ERS2541116	CP003830.1	33.33	33.0	34.6	34.0	33	1.01	1.0	1.05	1.03
ERS2541116	CP003831.1	34.7	34.0	34.6	34.0	33	1.05	1.03	1.05	1.03
ERS2541116	CP003832.1	33.21	34.0	34.6	34.0	33	1.01	1.03	1.05	1.03
ERS2541116	CP003833.2	32.51	33.0	34.6	34.0	33	0.99	1.0	1.05	1.03
ERS1142881	CP003820.1	47.76	45.0	47.82	46.0	45	1.06	1.0	1.06	1.02
ERS1142881	CP003821.1	62.01	46.0	47.82	46.0	45	1.38	1.02	1.06	1.02
ERS1142881	CP003822.1	45.88	46.0	47.82	46.0	45	1.02	1.02	1.06	1.02
ERS1142881	CP003823.1	46.42	46.0	47.82	46.0	45	1.03	1.02	1.06	1.02
ERS1142881	CP003824.1	45.14	45.0	47.82	46.0	45	1.0	1.0	1.06	1.02
ERS1142881	CP003825.1	45.96	46.0	47.82	46.0	45	1.02	1.02	1.06	1.02
ERS1142881	CP003826.1	46.5	46.0	47.82	46.0	45	1.03	1.02	1.06	1.02
ERS1142881	CP003827.1	45.85	46.0	47.82	46.0	45	1.02	1.02	1.06	1.02
ERS1142881	CP003828.1	47.08	46.0	47.82	46.0	45	1.05	1.02	1.06	1.02
ERS1142881	CP003829.1	47.02	46.0	47.82	46.0	45	1.04	1.02	1.06	1.02
ERS1142881	CP003830.1	46.29	46.0	47.82	46.0	45	1.03	1.02	1.06	1.02
ERS1142881	CP003831.1	47.53	47.0	47.82	46.0	45	1.06	1.04	1.06	1.02
ERS1142881	CP003832.1	46.3	46.0	47.82	46.0	45	1.03	1.02	1.06	1.02
ERS1142881	CP003833.2	47.16	47.0	47.82	46.0	45	1.05	1.04	1.06	1.02
ERS1142835	CP003820.1	51.14	50.0	53.36	52.0	52	0.98	0.96	1.03	1.0
ERS1142835	CP003821.1	63.64	53.0	53.36	52.0	52	1.22	1.02	1.03	1.0
ERS1142835	CP003822.1	51.79	52.0	53.36	52.0	52	1.0	1.0	1.03	1.0
ERS1142835	CP003823.1	52.94	53.0	53.36	52.0	52	1.02	1.02	1.03	1.0
ERS1142835	CP003824.1	51.44	52.0	53.36	52.0	52	0.99	1.0	1.03	1.0
ERS1142835	CP003825.1	50.07	50.0	53.36	52.0	52	0.96	0.96	1.03	1.0
ERS1142835	CP003826.1	52.17	52.0	53.36	52.0	52	1.0	1.0	1.03	1.0
ERS1142835	CP003827.1	52.82	53.0	53.36	52.0	52	1.02	1.02	1.03	1.0
ERS1142835	CP003828.1	52.19	52.0	53.36	52.0	52	1.0	1.0	1.03	1.0
ERS1142835	CP003829.1	53.71	54.0	53.36	52.0	52	1.03	1.04	1.03	1.0
ERS1142835	CP003830.1	52.13	53.0	53.36	52.0	52	1.0	1.02	1.03	1.0
ERS1142835	CP003831.1	58.78	57.0	53.36	52.0	52	1.13	1.1	1.03	1.0
ERS1142835	CP003832.1	54.74	56.0	53.36	52.0	52	1.05	1.08	1.03	1.0
ERS1142835	CP003833.2	53.17	53.0	53.36	52.0	52	1.02	1.02	1.03	1.0
ERS1142900	CP003820.1	35.44	35.0	36.82	36.0	36	0.98	0.97	1.02	1.0
ERS1142900	CP003821.1	42.54	35.0	36.82	36.0	36	1.18	0.97	1.02	1.0
ERS1142900	CP003822.1	35.89	36.0	36.82	36.0	36	1.0	1.0	1.02	1.0
ERS1142900	CP003823.1	37.07	37.0	36.82	36.0	36	1.03	1.03	1.02	1.0
ERS1142900	CP003824.1	35.09	35.0	36.82	36.0	36	0.97	0.97	1.02	1.0
ERS1142900	CP003825.1	36.11	36.0	36.82	36.0	36	1.0	1.0	1.02	1.0
ERS1142900	CP003826.1	35.97	36.0	36.82	36.0	36	1.0	1.0	1.02	1.0
ERS1142900	CP003827.1	36.54	36.0	36.82	36.0	36	1.01	1.0	1.02	1.0
ERS1142900	CP003828.1	37.18	37.0	36.82	36.0	36	1.03	1.03	1.02	1.0
ERS1142900	CP003829.1	37.29	37.0	36.82	36.0	36	1.04	1.03	1.02	1.0
ERS1142900	CP003830.1	35.33	35.0	36.82	36.0	36	0.98	0.97	1.02	1.0
ERS1142900	CP003831.1	39.84	38.0	36.82	36.0	36	1.11	1.06	1.02	1.0
ERS1142900	CP003832.1	36.81	37.0	36.82	36.0	36	1.02	1.03	1.02	1.0
ERS1142900	CP003833.2	36.68	36.0	36.82	36.0	36	1.02	1.0	1.02	1.0
ERS1142801	CP003820.1	47.1	46.0	49.65	48.0	48	0.98	0.96	1.03	1.0
ERS1142801	CP003821.1	58.59	48.0	49.65	48.0	48	1.22	1.0	1.03	1.0
ERS1142801	CP003822.1	48.28	48.0	49.65	48.0	48	1.01	1.0	1.03	1.0
ERS1142801	CP003823.1	49.49	49.0	49.65	48.0	48	1.03	1.02	1.03	1.0
ERS1142801	CP003824.1	46.39	46.0	49.65	48.0	48	0.97	0.96	1.03	1.0
ERS1142801	CP003825.1	48.97	49.0	49.65	48.0	48	1.02	1.02	1.03	1.0
ERS1142801	CP003826.1	49.51	49.0	49.65	48.0	48	1.03	1.02	1.03	1.0
ERS1142801	CP003827.1	49.35	49.0	49.65	48.0	48	1.03	1.02	1.03	1.0
ERS1142801	CP003828.1	50.41	50.0	49.65	48.0	48	1.05	1.04	1.03	1.0
ERS1142801	CP003829.1	50.44	50.0	49.65	48.0	48	1.05	1.04	1.03	1.0
ERS1142801	CP003830.1	47.58	48.0	49.65	48.0	48	0.99	1.0	1.03	1.0
ERS1142801	CP003831.1	53.06	51.0	49.65	48.0	48	1.11	1.06	1.03	1.0
ERS1142801	CP003832.1	49.77	50.0	49.65	48.0	48	1.04	1.04	1.03	1.0
ERS1142801	CP003833.2	49.62	49.0	49.65	48.0	48	1.03	1.02	1.03	1.0
ERS1142718	CP003820.1	44.55	45.0	45.61	45.0	45	0.99	1.0	1.01	1.0
ERS1142718	CP003821.1	51.21	45.0	45.61	45.0	45	1.14	1.0	1.01	1.0
ERS1142718	CP003822.1	45.12	45.0	45.61	45.0	45	1.0	1.0	1.01	1.0
ERS1142718	CP003823.1	45.61	46.0	45.61	45.0	45	1.01	1.02	1.01	1.0
ERS1142718	CP003824.1	44.29	44.0	45.61	45.0	45	0.98	0.98	1.01	1.0
ERS1142718	CP003825.1	45.13	45.0	45.61	45.0	45	1.0	1.0	1.01	1.0
ERS1142718	CP003826.1	45.53	46.0	45.61	45.0	45	1.01	1.02	1.01	1.0
ERS1142718	CP003827.1	44.77	45.0	45.61	45.0	45	0.99	1.0	1.01	1.0
ERS1142718	CP003828.1	45.37	45.0	45.61	45.0	45	1.01	1.0	1.01	1.0
ERS1142718	CP003829.1	44.98	45.0	45.61	45.0	45	1.0	1.0	1.01	1.0
ERS1142718	CP003830.1	44.79	45.0	45.61	45.0	45	1.0	1.0	1.01	1.0
ERS1142718	CP003831.1	46.14	46.0	45.61	45.0	45	1.03	1.02	1.01	1.0
ERS1142718	CP003832.1	45.7	46.0	45.61	45.0	45	1.02	1.02	1.01	1.0
ERS1142718	CP003833.2	45.83	46.0	45.61	45.0	45	1.02	1.02	1.01	1.0
ERS2541403	CP003820.1	40.56	40.0	39.58	39.0	39	1.04	1.03	1.01	1.0
ERS2541403	CP003821.1	47.22	39.0	39.58	39.0	39	1.21	1.0	1.01	1.0
ERS2541403	CP003822.1	39.61	40.0	39.58	39.0	39	1.02	1.03	1.01	1.0
ERS2541403	CP003823.1	37.81	38.0	39.58	39.0	39	0.97	0.97	1.01	1.0
ERS2541403	CP003824.1	39.43	40.0	39.58	39.0	39	1.01	1.03	1.01	1.0
ERS2541403	CP003825.1	38.73	39.0	39.58	39.0	39	0.99	1.0	1.01	1.0
ERS2541403	CP003826.1	38.67	39.0	39.58	39.0	39	0.99	1.0	1.01	1.0
ERS2541403	CP003827.1	38.32	39.0	39.58	39.0	39	0.98	1.0	1.01	1.0
ERS2541403	CP003828.1	38.22	38.0	39.58	39.0	39	0.98	0.97	1.01	1.0
ERS2541403	CP003829.1	38.83	39.0	39.58	39.0	39	1.0	1.0	1.01	1.0
ERS2541403	CP003830.1	38.39	39.0	39.58	39.0	39	0.98	1.0	1.01	1.0
ERS2541403	CP003831.1	38.61	38.0	39.58	39.0	39	0.99	0.97	1.01	1.0
ERS2541403	CP003832.1	37.81	38.0	39.58	39.0	39	0.97	0.97	1.01	1.0
ERS2541403	CP003833.2	37.52	38.0	39.58	39.0	39	0.96	0.97	1.01	1.0
ERS1142745	CP003820.1	44.68	44.0	44.72	44.0	44	1.02	1.0	1.02	1.0
ERS1142745	CP003821.1	52.86	44.0	44.72	44.0	44	1.2	1.0	1.02	1.0
ERS1142745	CP003822.1	44.13	44.0	44.72	44.0	44	1.0	1.0	1.02	1.0
ERS1142745	CP003823.1	43.66	44.0	44.72	44.0	44	0.99	1.0	1.02	1.0
ERS1142745	CP003824.1	43.67	44.0	44.72	44.0	44	0.99	1.0	1.02	1.0
ERS1142745	CP003825.1	43.74	44.0	44.72	44.0	44	0.99	1.0	1.02	1.0
