sample	accession	chrom_mean	chrom_median	global_mean	global_median	global_mode	norm_chrom_mean	norm_chrom_median	norm_global_mean	norm_global_median
SRS404495	CP097930.1	134.74	138.0	134.24	137.0	137	0.98	1.01	0.98	1.0
SRS404495	CP097931.1	134.75	138.0	134.24	137.0	137	0.98	1.01	0.98	1.0
SRS404495	CP097932.1	135.38	139.0	134.24	137.0	137	0.99	1.01	0.98	1.0
SRS404495	CP097933.1	138.87	141.0	134.24	137.0	137	1.01	1.03	0.98	1.0
SRS404495	CP097934.1	132.81	134.0	134.24	137.0	137	0.97	0.98	0.98	1.0
SRS404495	CP097935.1	137.55	142.0	134.24	137.0	137	1.0	1.04	0.98	1.0
SRS404495	CP097936.1	136.66	142.0	134.24	137.0	137	1.0	1.04	0.98	1.0
SRS404495	CP097937.1	134.91	139.0	134.24	137.0	137	0.98	1.01	0.98	1.0
SRS881220	CP003820.1	61.98	60.0	63.73	63.0	62	1.0	0.97	1.03	1.02
SRS881220	CP003821.1	70.88	60.0	63.73	63.0	62	1.14	0.97	1.03	1.02
SRS881220	CP003822.1	61.88	62.0	63.73	63.0	62	1.0	1.0	1.03	1.02
SRS881220	CP003823.1	65.6	66.0	63.73	63.0	62	1.06	1.06	1.03	1.02
SRS881220	CP003824.1	61.55	61.0	63.73	63.0	62	0.99	0.98	1.03	1.02
SRS881220	CP003825.1	63.14	63.0	63.73	63.0	62	1.02	1.02	1.03	1.02
SRS881220	CP003826.1	62.65	63.0	63.73	63.0	62	1.01	1.02	1.03	1.02
SRS881220	CP003827.1	61.78	62.0	63.73	63.0	62	1.0	1.0	1.03	1.02
SRS881220	CP003828.1	64.73	64.0	63.73	63.0	62	1.04	1.03	1.03	1.02
SRS881220	CP003829.1	64.79	64.0	63.73	63.0	62	1.05	1.03	1.03	1.02
SRS881220	CP003830.1	61.15	61.0	63.73	63.0	62	0.99	0.98	1.03	1.02
SRS881220	CP003831.1	66.38	65.0	63.73	63.0	62	1.07	1.05	1.03	1.02
SRS881220	CP003832.1	64.86	65.0	63.73	63.0	62	1.05	1.05	1.03	1.02
SRS881220	CP003833.2	64.97	65.0	63.73	63.0	62	1.05	1.05	1.03	1.02
SRS405133	CP003820.1	98.55	98.0	104.48	103.0	105	0.94	0.93	1.0	0.98
SRS405133	CP003821.1	117.44	99.0	104.48	103.0	105	1.12	0.94	1.0	0.98
SRS405133	CP003822.1	103.86	104.0	104.48	103.0	105	0.99	0.99	1.0	0.98
SRS405133	CP003823.1	105.84	107.0	104.48	103.0	105	1.01	1.02	1.0	0.98
SRS405133	CP003824.1	100.12	101.0	104.48	103.0	105	0.95	0.96	1.0	0.98
SRS405133	CP003825.1	102.12	103.0	104.48	103.0	105	0.97	0.98	1.0	0.98
SRS405133	CP003826.1	103.43	104.0	104.48	103.0	105	0.99	0.99	1.0	0.98
SRS405133	CP003827.1	102.81	104.0	104.48	103.0	105	0.98	0.99	1.0	0.98
SRS405133	CP003828.1	104.72	106.0	104.48	103.0	105	1.0	1.01	1.0	0.98
SRS405133	CP003829.1	106.13	107.0	104.48	103.0	105	1.01	1.02	1.0	0.98
SRS405133	CP003830.1	101.14	102.0	104.48	103.0	105	0.96	0.97	1.0	0.98
SRS405133	CP003831.1	112.8	109.0	104.48	103.0	105	1.07	1.04	1.0	0.98
SRS405133	CP003832.1	107.04	108.0	104.48	103.0	105	1.02	1.03	1.0	0.98
SRS405133	CP003833.2	106.43	107.0	104.48	103.0	105	1.01	1.02	1.0	0.98
SRS885851	chr01_Bt22	42.24	41.0	47.67	47.0	46	0.92	0.89	1.04	1.02
SRS885851	chr02_Bt22	44.35	43.0	47.67	47.0	46	0.96	0.93	1.04	1.02
SRS885851	chr03_Bt22	51.95	52.0	47.67	47.0	46	1.13	1.13	1.04	1.02
SRS885851	chr04_Bt22	52.8	51.0	47.67	47.0	46	1.15	1.11	1.04	1.02
SRS885851	chr05_Bt22	43.81	44.0	47.67	47.0	46	0.95	0.96	1.04	1.02
SRS885851	chr06_Bt22	47.45	47.0	47.67	47.0	46	1.03	1.02	1.04	1.02
SRS885851	chr07_Bt22	49.48	49.0	47.67	47.0	46	1.08	1.07	1.04	1.02
SRS885851	chr08_Bt22	48.62	48.0	47.67	47.0	46	1.06	1.04	1.04	1.02
SRS885851	chr09_Bt22	50.76	50.0	47.67	47.0	46	1.1	1.09	1.04	1.02
SRS885851	chr10_Bt22	50.76	50.0	47.67	47.0	46	1.1	1.09	1.04	1.02
SRS885851	chr11_Bt22	43.38	43.0	47.67	47.0	46	0.94	0.93	1.04	1.02
SRS885851	chr12_Bt22	53.04	52.0	47.67	47.0	46	1.15	1.13	1.04	1.02
SRS885851	chr13_Bt22	52.82	53.0	47.67	47.0	46	1.15	1.15	1.04	1.02
SRS885851	chr14_Bt22	52.92	52.0	47.67	47.0	46	1.15	1.13	1.04	1.02
SRS417607	CP097924.1	157.91	161.0	159.18	163.0	163	0.97	0.99	0.98	1.0
SRS417607	CP097925.1	155.32	161.0	159.18	163.0	163	0.95	0.99	0.98	1.0
SRS417607	CP097926.1	162.01	164.0	159.18	163.0	163	0.99	1.01	0.98	1.0
SRS417607	CP097927.1	161.07	162.0	159.18	163.0	163	0.99	0.99	0.98	1.0
SRS417607	CP097928.1	158.62	162.0	159.18	163.0	163	0.97	0.99	0.98	1.0
SRS417607	CP097929.1	161.09	163.0	159.18	163.0	163	0.99	1.0	0.98	1.0
SRS417607	CP097930.1	161.31	164.0	159.18	163.0	163	0.99	1.01	0.98	1.0
SRS417607	CP097931.1	160.68	164.0	159.18	163.0	163	0.99	1.01	0.98	1.0
SRS417607	CP097932.1	161.65	164.0	159.18	163.0	163	0.99	1.01	0.98	1.0
SRS417607	CP097933.1	161.68	165.0	159.18	163.0	163	0.99	1.01	0.98	1.0
SRS417607	CP097934.1	159.23	162.0	159.18	163.0	163	0.98	0.99	0.98	1.0
SRS417607	CP097935.1	156.48	163.0	159.18	163.0	163	0.96	1.0	0.98	1.0
SRS417607	CP097936.1	155.64	162.0	159.18	163.0	163	0.95	0.99	0.98	1.0
SRS417607	CP097937.1	155.55	162.0	159.18	163.0	163	0.95	0.99	0.98	1.0
SRS404740	CP003820.1	131.7	134.0	135.91	136.0	138	0.95	0.97	0.98	0.99
SRS404740	CP003821.1	158.93	135.0	135.91	136.0	138	1.15	0.98	0.98	0.99
SRS404740	CP003822.1	134.28	137.0	135.91	136.0	138	0.97	0.99	0.98	0.99
SRS404740	CP003823.1	133.04	137.0	135.91	136.0	138	0.96	0.99	0.98	0.99
SRS404740	CP003824.1	133.38	136.0	135.91	136.0	138	0.97	0.99	0.98	0.99
SRS404740	CP003825.1	133.91	137.0	135.91	136.0	138	0.97	0.99	0.98	0.99
SRS404740	CP003826.1	135.28	137.0	135.91	136.0	138	0.98	0.99	0.98	0.99
SRS404740	CP003827.1	132.96	137.0	135.91	136.0	138	0.96	0.99	0.98	0.99
SRS404740	CP003828.1	136.15	138.0	135.91	136.0	138	0.99	1.0	0.98	0.99
SRS404740	CP003829.1	136.68	138.0	135.91	136.0	138	0.99	1.0	0.98	0.99
SRS404740	CP003830.1	130.41	134.0	135.91	136.0	138	0.94	0.97	0.98	0.99
SRS404740	CP003831.1	140.3	139.0	135.91	136.0	138	1.02	1.01	0.98	0.99
SRS404740	CP003832.1	130.83	138.0	135.91	136.0	138	0.95	1.0	0.98	0.99
SRS404740	CP003833.2	133.92	137.0	135.91	136.0	138	0.97	0.99	0.98	0.99
SRS885853	chr01_Bt22	43.48	42.0	48.16	48.0	47	0.93	0.89	1.02	1.02
SRS885853	chr02_Bt22	43.98	42.0	48.16	48.0	47	0.94	0.89	1.02	1.02
SRS885853	chr03_Bt22	50.34	50.0	48.16	48.0	47	1.07	1.06	1.02	1.02
SRS885853	chr04_Bt22	52.21	51.0	48.16	48.0	47	1.11	1.09	1.02	1.02
SRS885853	chr05_Bt22	46.69	46.0	48.16	48.0	47	0.99	0.98	1.02	1.02
SRS885853	chr06_Bt22	48.2	48.0	48.16	48.0	47	1.03	1.02	1.02	1.02
SRS885853	chr07_Bt22	48.72	48.0	48.16	48.0	47	1.04	1.02	1.02	1.02
SRS885853	chr08_Bt22	49.54	49.0	48.16	48.0	47	1.05	1.04	1.02	1.02
SRS885853	chr09_Bt22	51.16	51.0	48.16	48.0	47	1.09	1.09	1.02	1.02
SRS885853	chr10_Bt22	51.18	51.0	48.16	48.0	47	1.09	1.09	1.02	1.02
SRS885853	chr11_Bt22	44.58	44.0	48.16	48.0	47	0.95	0.94	1.02	1.02
SRS885853	chr12_Bt22	53.49	53.0	48.16	48.0	47	1.14	1.13	1.02	1.02
SRS885853	chr13_Bt22	52.32	52.0	48.16	48.0	47	1.11	1.11	1.02	1.02
SRS885853	chr14_Bt22	52.58	52.0	48.16	48.0	47	1.12	1.11	1.02	1.02
SRS404481	CP003820.1	93.77	92.0	106.84	102.0	102	0.92	0.9	1.05	1.0
SRS404481	CP003821.1	104.11	91.0	106.84	102.0	102	1.02	0.89	1.05	1.0
SRS404481	CP003822.1	100.4	98.0	106.84	102.0	102	0.98	0.96	1.05	1.0
SRS404481	CP003823.1	110.65	111.0	106.84	102.0	102	1.08	1.09	1.05	1.0
SRS404481	CP003824.1	95.76	95.0	106.84	102.0	102	0.94	0.93	1.05	1.0
SRS404481	CP003825.1	102.18	102.0	106.84	102.0	102	1.0	1.0	1.05	1.0
SRS404481	CP003826.1	103.9	104.0	106.84	102.0	102	1.02	1.02	1.05	1.0
SRS404481	CP003827.1	100.88	101.0	106.84	102.0	102	0.99	0.99	1.05	1.0
SRS404481	CP003828.1	107.52	108.0	106.84	102.0	102	1.05	1.06	1.05	1.0
SRS404481	CP003829.1	101.42	100.0	106.84	102.0	102	0.99	0.98	1.05	1.0
SRS404481	CP003830.1	96.74	96.0	106.84	102.0	102	0.95	0.94	1.05	1.0
SRS404481	CP003831.1	119.67	117.0	106.84	102.0	102	1.17	1.15	1.05	1.0
SRS404481	CP003832.1	224.64	232.0	106.84	102.0	102	2.2	2.27	1.05	1.0
SRS404481	CP003833.2	109.84	111.0	106.84	102.0	102	1.08	1.09	1.05	1.0
SRS881179	chr01_Bt22	66.07	65.0	75.51	75.0	74	0.89	0.88	1.02	1.01
SRS881179	chr02_Bt22	67.71	66.0	75.51	75.0	74	0.91	0.89	1.02	1.01
SRS881179	chr03_Bt22	83.62	83.0	75.51	75.0	74	1.13	1.12	1.02	1.01
SRS881179	chr04_Bt22	85.47	85.0	75.51	75.0	74	1.16	1.15	1.02	1.01
SRS881179	chr05_Bt22	69.83	69.0	75.51	75.0	74	0.94	0.93	1.02	1.01
SRS881179	chr06_Bt22	75.3	76.0	75.51	75.0	74	1.02	1.03	1.02	1.01
SRS881179	chr07_Bt22	83.2	82.0	75.51	75.0	74	1.12	1.11	1.02	1.01
SRS881179	chr08_Bt22	74.41	74.0	75.51	75.0	74	1.01	1.0	1.02	1.01
SRS881179	chr09_Bt22	79.38	80.0	75.51	75.0	74	1.07	1.08	1.02	1.01
SRS881179	chr10_Bt22	80.55	81.0	75.51	75.0	74	1.09	1.09	1.02	1.01
SRS881179	chr11_Bt22	64.69	64.0	75.51	75.0	74	0.87	0.86	1.02	1.01
SRS881179	chr12_Bt22	94.04	94.0	75.51	75.0	74	1.27	1.27	1.02	1.01
SRS881179	chr13_Bt22	88.37	91.0	75.51	75.0	74	1.19	1.23	1.02	1.01
SRS881179	chr14_Bt22	79.89	81.0	75.51	75.0	74	1.08	1.09	1.02	1.01
SRS405146	CP003820.1	95.84	95.0	98.34	97.0	98	0.98	0.97	1.0	0.99
SRS405146	CP003821.1	114.23	95.0	98.34	97.0	98	1.17	0.97	1.0	0.99
SRS405146	CP003822.1	96.2	97.0	98.34	97.0	98	0.98	0.99	1.0	0.99
SRS405146	CP003823.1	96.93	98.0	98.34	97.0	98	0.99	1.0	1.0	0.99
SRS405146	CP003824.1	95.66	96.0	98.34	97.0	98	0.98	0.98	1.0	0.99
SRS405146	CP003825.1	96.69	98.0	98.34	97.0	98	0.99	1.0	1.0	0.99
SRS405146	CP003826.1	96.99	98.0	98.34	97.0	98	0.99	1.0	1.0	0.99
SRS405146	CP003827.1	97.03	98.0	98.34	97.0	98	0.99	1.0	1.0	0.99
SRS405146	CP003828.1	97.85	98.0	98.34	97.0	98	1.0	1.0	1.0	0.99
SRS405146	CP003829.1	98.02	98.0	98.34	97.0	98	1.0	1.0	1.0	0.99
SRS405146	CP003830.1	96.25	96.0	98.34	97.0	98	0.98	0.98	1.0	0.99
SRS405146	CP003831.1	100.81	99.0	98.34	97.0	98	1.03	1.01	1.0	0.99
SRS405146	CP003832.1	97.05	99.0	98.34	97.0	98	0.99	1.01	1.0	0.99
SRS405146	CP003833.2	97.55	98.0	98.34	97.0	98	1.0	1.0	1.0	0.99
SRS881204	CP003820.1	58.82	59.0	64.09	63.0	63	0.93	0.94	1.02	1.0
SRS881204	CP003821.1	72.89	59.0	64.09	63.0	63	1.16	0.94	1.02	1.0
SRS881204	CP003822.1	62.27	62.0	64.09	63.0	63	0.99	0.98	1.02	1.0
SRS881204	CP003823.1	65.83	66.0	64.09	63.0	63	1.04	1.05	1.02	1.0
SRS881204	CP003824.1	60.92	61.0	64.09	63.0	63	0.97	0.97	1.02	1.0
SRS881204	CP003825.1	63.41	64.0	64.09	63.0	63	1.01	1.02	1.02	1.0
SRS881204	CP003826.1	63.15	63.0	64.09	63.0	63	1.0	1.0	1.02	1.0
SRS881204	CP003827.1	63.54	64.0	64.09	63.0	63	1.01	1.02	1.02	1.0
SRS881204	CP003828.1	64.84	65.0	64.09	63.0	63	1.03	1.03	1.02	1.0
SRS881204	CP003829.1	65.31	66.0	64.09	63.0	63	1.04	1.05	1.02	1.0
SRS881204	CP003830.1	62.59	62.0	64.09	63.0	63	0.99	0.98	1.02	1.0
SRS881204	CP003831.1	68.24	67.0	64.09	63.0	63	1.08	1.06	1.02	1.0
SRS881204	CP003832.1	66.77	68.0	64.09	63.0	63	1.06	1.08	1.02	1.0
SRS881204	CP003833.2	66.69	67.0	64.09	63.0	63	1.06	1.06	1.02	1.0
SRS404784	CP097924.1	115.99	117.0	121.29	123.0	124	0.94	0.94	0.98	0.99
SRS404784	CP097925.1	114.73	116.0	121.29	123.0	124	0.93	0.94	0.98	0.99
SRS404784	CP097926.1	127.74	130.0	121.29	123.0	124	1.03	1.05	0.98	0.99
SRS404784	CP097927.1	129.2	128.0	121.29	123.0	124	1.04	1.03	0.98	0.99
SRS404784	CP097928.1	115.96	118.0	121.29	123.0	124	0.94	0.95	0.98	0.99
SRS404784	CP097929.1	122.72	124.0	121.29	123.0	124	0.99	1.0	0.98	0.99
SRS404784	CP097930.1	123.6	125.0	121.29	123.0	124	1.0	1.01	0.98	0.99
SRS404784	CP097931.1	121.85	124.0	121.29	123.0	124	0.98	1.0	0.98	0.99
SRS404784	CP097932.1	122.75	126.0	121.29	123.0	124	0.99	1.02	0.98	0.99
SRS404784	CP097933.1	125.46	127.0	121.29	123.0	124	1.01	1.02	0.98	0.99
SRS404784	CP097934.1	118.1	120.0	121.29	123.0	124	0.95	0.97	0.98	0.99
SRS404784	CP097935.1	125.39	130.0	121.29	123.0	124	1.01	1.05	0.98	0.99
SRS404784	CP097936.1	125.4	130.0	121.29	123.0	124	1.01	1.05	0.98	0.99
SRS404784	CP097937.1	126.37	130.0	121.29	123.0	124	1.02	1.05	0.98	0.99
SRS409781	CP003820.1	186.47	187.0	203.67	204.0	205	0.91	0.91	0.99	1.0
SRS409781	CP003821.1	213.99	192.0	203.67	204.0	205	1.04	0.94	0.99	1.0
SRS409781	CP003822.1	199.3	201.0	203.67	204.0	205	0.97	0.98	0.99	1.0
SRS409781	CP003823.1	210.3	214.0	203.67	204.0	205	1.03	1.04	0.99	1.0
SRS409781	CP003824.1	194.92	197.0	203.67	204.0	205	0.95	0.96	0.99	1.0
SRS409781	CP003825.1	205.51	207.0	203.67	204.0	205	1.0	1.01	0.99	1.0
SRS409781	CP003826.1	205.54	206.0	203.67	204.0	205	1.0	1.0	0.99	1.0
SRS409781	CP003827.1	202.14	204.0	203.67	204.0	205	0.99	1.0	0.99	1.0
SRS409781	CP003828.1	209.86	212.0	203.67	204.0	205	1.02	1.03	0.99	1.0
SRS409781	CP003829.1	213.54	214.0	203.67	204.0	205	1.04	1.04	0.99	1.0
SRS409781	CP003830.1	195.49	198.0	203.67	204.0	205	0.95	0.97	0.99	1.0
SRS409781	CP003831.1	221.78	220.0	203.67	204.0	205	1.08	1.07	0.99	1.0
SRS409781	CP003832.1	215.78	223.0	203.67	204.0	205	1.05	1.09	0.99	1.0
SRS409781	CP003833.2	211.27	216.0	203.67	204.0	205	1.03	1.05	0.99	1.0
SRS404454	CP003820.1	97.53	98.0	102.14	101.0	102	0.96	0.96	1.0	0.99
SRS404454	CP003821.1	120.04	98.0	102.14	101.0	102	1.18	0.96	1.0	0.99
SRS404454	CP003822.1	99.84	101.0	102.14	101.0	102	0.98	0.99	1.0	0.99
SRS404454	CP003823.1	101.66	103.0	102.14	101.0	102	1.0	1.01	1.0	0.99
SRS404454	CP003824.1	99.28	100.0	102.14	101.0	102	0.97	0.98	1.0	0.99
SRS404454	CP003825.1	100.55	102.0	102.14	101.0	102	0.99	1.0	1.0	0.99
SRS404454	CP003826.1	100.82	102.0	102.14	101.0	102	0.99	1.0	1.0	0.99
SRS404454	CP003827.1	100.62	102.0	102.14	101.0	102	0.99	1.0	1.0	0.99
SRS404454	CP003828.1	101.57	102.0	102.14	101.0	102	1.0	1.0	1.0	0.99
SRS404454	CP003829.1	101.98	103.0	102.14	101.0	102	1.0	1.01	1.0	0.99
SRS404454	CP003830.1	99.07	100.0	102.14	101.0	102	0.97	0.98	1.0	0.99
SRS404454	CP003831.1	106.53	103.0	102.14	101.0	102	1.04	1.01	1.0	0.99
SRS404454	CP003832.1	101.38	103.0	102.14	101.0	102	0.99	1.01	1.0	0.99
SRS404454	CP003833.2	102.22	103.0	102.14	101.0	102	1.0	1.01	1.0	0.99
SRS881196	CP003820.1	65.71	65.0	69.82	69.0	68	0.97	0.96	1.03	1.01
SRS881196	CP003821.1	75.73	64.0	69.82	69.0	68	1.11	0.94	1.03	1.01
SRS881196	CP003822.1	68.73	69.0	69.82	69.0	68	1.01	1.01	1.03	1.01
SRS881196	CP003823.1	70.02	70.0	69.82	69.0	68	1.03	1.03	1.03	1.01
SRS881196	CP003824.1	67.19	67.0	69.82	69.0	68	0.99	0.99	1.03	1.01
SRS881196	CP003825.1	69.34	69.0	69.82	69.0	68	1.02	1.01	1.03	1.01
SRS881196	CP003826.1	68.82	69.0	69.82	69.0	68	1.01	1.01	1.03	1.01
SRS881196	CP003827.1	67.76	68.0	69.82	69.0	68	1.0	1.0	1.03	1.01
SRS881196	CP003828.1	68.31	68.0	69.82	69.0	68	1.0	1.0	1.03	1.01
SRS881196	CP003829.1	72.23	72.0	69.82	69.0	68	1.06	1.06	1.03	1.01
SRS881196	CP003830.1	70.33	70.0	69.82	69.0	68	1.03	1.03	1.03	1.01
SRS881196	CP003831.1	76.29	74.0	69.82	69.0	68	1.12	1.09	1.03	1.01
SRS881196	CP003832.1	72.33	73.0	69.82	69.0	68	1.06	1.07	1.03	1.01
SRS881196	CP003833.2	72.61	72.0	69.82	69.0	68	1.07	1.06	1.03	1.01
SRS885841	chr01_Bt22	34.08	33.0	43.24	41.0	40	0.85	0.82	1.08	1.02
SRS885841	chr02_Bt22	37.36	36.0	43.24	41.0	40	0.93	0.9	1.08	1.02
SRS885841	chr03_Bt22	45.64	46.0	43.24	41.0	40	1.14	1.15	1.08	1.02
SRS885841	chr04_Bt22	45.98	45.0	43.24	41.0	40	1.15	1.12	1.08	1.02
SRS885841	chr05_Bt22	39.78	39.0	43.24	41.0	40	0.99	0.98	1.08	1.02
SRS885841	chr06_Bt22	41.33	41.0	43.24	41.0	40	1.03	1.02	1.08	1.02
SRS885841	chr07_Bt22	41.81	41.0	43.24	41.0	40	1.05	1.02	1.08	1.02
SRS885841	chr08_Bt22	42.94	42.0	43.24	41.0	40	1.07	1.05	1.08	1.02
SRS885841	chr09_Bt22	41.71	42.0	43.24	41.0	40	1.04	1.05	1.08	1.02
SRS885841	chr10_Bt22	45.17	45.0	43.24	41.0	40	1.13	1.12	1.08	1.02
SRS885841	chr11_Bt22	37.14	36.0	43.24	41.0	40	0.93	0.9	1.08	1.02
SRS885841	chr12_Bt22	48.24	48.0	43.24	41.0	40	1.21	1.2	1.08	1.02
SRS885841	chr13_Bt22	45.47	46.0	43.24	41.0	40	1.14	1.15	1.08	1.02
SRS885841	chr14_Bt22	89.21	90.0	43.24	41.0	40	2.23	2.25	1.08	1.02
SRS404449	CP003820.1	86.14	87.0	92.19	92.0	92	0.94	0.95	1.0	1.0
SRS404449	CP003821.1	99.9	89.0	92.19	92.0	92	1.09	0.97	1.0	1.0
SRS404449	CP003822.1	89.9	91.0	92.19	92.0	92	0.98	0.99	1.0	1.0
SRS404449	CP003823.1	93.65	95.0	92.19	92.0	92	1.02	1.03	1.0	1.0
SRS404449	CP003824.1	89.02	90.0	92.19	92.0	92	0.97	0.98	1.0	1.0
SRS404449	CP003825.1	92.54	93.0	92.19	92.0	92	1.01	1.01	1.0	1.0
SRS404449	CP003826.1	93.36	94.0	92.19	92.0	92	1.01	1.02	1.0	1.0
SRS404449	CP003827.1	91.95	93.0	92.19	92.0	92	1.0	1.01	1.0	1.0
SRS404449	CP003828.1	92.86	93.0	92.19	92.0	92	1.01	1.01	1.0	1.0
SRS404449	CP003829.1	92.83	94.0	92.19	92.0	92	1.01	1.02	1.0	1.0
SRS404449	CP003830.1	90.27	91.0	92.19	92.0	92	0.98	0.99	1.0	1.0
SRS404449	CP003831.1	100.04	97.0	92.19	92.0	92	1.09	1.05	1.0	1.0
SRS404449	CP003832.1	94.68	97.0	92.19	92.0	92	1.03	1.05	1.0	1.0
SRS404449	CP003833.2	93.23	94.0	92.19	92.0	92	1.01	1.02	1.0	1.0
SRS417609	CP097924.1	129.41	130.0	136.84	139.0	141	0.92	0.92	0.97	0.99
SRS417609	CP097925.1	126.64	130.0	136.84	139.0	141	0.9	0.92	0.97	0.99
SRS417609	CP097926.1	145.04	147.0	136.84	139.0	141	1.03	1.04	0.97	0.99
SRS417609	CP097927.1	144.97	145.0	136.84	139.0	141	1.03	1.03	0.97	0.99
SRS417609	CP097928.1	129.56	132.0	136.84	139.0	141	0.92	0.94	0.97	0.99
SRS417609	CP097929.1	136.41	139.0	136.84	139.0	141	0.97	0.99	0.97	0.99
SRS417609	CP097930.1	138.76	141.0	136.84	139.0	141	0.98	1.0	0.97	0.99
SRS417609	CP097931.1	139.69	143.0	136.84	139.0	141	0.99	1.01	0.97	0.99
SRS417609	CP097932.1	145.69	147.0	136.84	139.0	141	1.03	1.04	0.97	0.99
SRS417609	CP097933.1	144.74	147.0	136.84	139.0	141	1.03	1.04	0.97	0.99
SRS417609	CP097934.1	130.61	131.0	136.84	139.0	141	0.93	0.93	0.97	0.99
SRS417609	CP097935.1	143.45	148.0	136.84	139.0	141	1.02	1.05	0.97	0.99
SRS417609	CP097936.1	145.52	149.0	136.84	139.0	141	1.03	1.06	0.97	0.99
SRS417609	CP097937.1	141.59	147.0	136.84	139.0	141	1.0	1.04	0.97	0.99
SRS405124	CP003820.1	100.94	101.0	103.5	103.0	103	0.98	0.98	1.0	1.0
SRS405124	CP003821.1	116.1	101.0	103.5	103.0	103	1.13	0.98	1.0	1.0
SRS405124	CP003822.1	102.28	103.0	103.5	103.0	103	0.99	1.0	1.0	1.0
SRS405124	CP003823.1	102.59	104.0	103.5	103.0	103	1.0	1.01	1.0	1.0
SRS405124	CP003824.1	101.55	102.0	103.5	103.0	103	0.99	0.99	1.0	1.0
SRS405124	CP003825.1	101.34	102.0	103.5	103.0	103	0.98	0.99	1.0	1.0
SRS405124	CP003826.1	102.32	103.0	103.5	103.0	103	0.99	1.0	1.0	1.0
SRS405124	CP003827.1	101.84	103.0	103.5	103.0	103	0.99	1.0	1.0	1.0
SRS405124	CP003828.1	103.99	104.0	103.5	103.0	103	1.01	1.01	1.0	1.0
SRS405124	CP003829.1	102.61	104.0	103.5	103.0	103	1.0	1.01	1.0	1.0
SRS405124	CP003830.1	101.53	102.0	103.5	103.0	103	0.99	0.99	1.0	1.0
SRS405124	CP003831.1	108.09	105.0	103.5	103.0	103	1.05	1.02	1.0	1.0
SRS405124	CP003832.1	102.47	105.0	103.5	103.0	103	0.99	1.02	1.0	1.0
SRS405124	CP003833.2	103.19	104.0	103.5	103.0	103	1.0	1.01	1.0	1.0
SRS405099	CP003820.1	104.99	104.0	109.44	108.0	108	0.97	0.96	1.01	1.0
SRS405099	CP003821.1	118.85	102.0	109.44	108.0	108	1.1	0.94	1.01	1.0
SRS405099	CP003822.1	107.82	109.0	109.44	108.0	108	1.0	1.01	1.01	1.0
SRS405099	CP003823.1	109.92	111.0	109.44	108.0	108	1.02	1.03	1.01	1.0
SRS405099	CP003824.1	105.82	106.0	109.44	108.0	108	0.98	0.98	1.01	1.0
SRS405099	CP003825.1	108.0	109.0	109.44	108.0	108	1.0	1.01	1.01	1.0
SRS405099	CP003826.1	108.91	109.0	109.44	108.0	108	1.01	1.01	1.01	1.0
SRS405099	CP003827.1	108.1	109.0	109.44	108.0	108	1.0	1.01	1.01	1.0
SRS405099	CP003828.1	110.73	111.0	109.44	108.0	108	1.03	1.03	1.01	1.0
SRS405099	CP003829.1	111.17	111.0	109.44	108.0	108	1.03	1.03	1.01	1.0
SRS405099	CP003830.1	106.19	107.0	109.44	108.0	108	0.98	0.99	1.01	1.0
SRS405099	CP003831.1	118.08	114.0	109.44	108.0	108	1.09	1.06	1.01	1.0
SRS405099	CP003832.1	112.03	114.0	109.44	108.0	108	1.04	1.06	1.01	1.0
SRS405099	CP003833.2	110.78	112.0	109.44	108.0	108	1.03	1.04	1.01	1.0
SRS417635	chr01_Bt22	90.62	90.0	98.74	100.0	101	0.9	0.89	0.98	0.99
SRS417635	chr02_Bt22	89.91	90.0	98.74	100.0	101	0.89	0.89	0.98	0.99
SRS417635	chr03_Bt22	104.91	106.0	98.74	100.0	101	1.04	1.05	0.98	0.99
SRS417635	chr04_Bt22	105.7	106.0	98.74	100.0	101	1.05	1.05	0.98	0.99
SRS417635	chr05_Bt22	92.23	94.0	98.74	100.0	101	0.91	0.93	0.98	0.99
SRS417635	chr06_Bt22	100.1	102.0	98.74	100.0	101	0.99	1.01	0.98	0.99
SRS417635	chr07_Bt22	101.67	102.0	98.74	100.0	101	1.01	1.01	0.98	0.99
SRS417635	chr08_Bt22	100.31	101.0	98.74	100.0	101	0.99	1.0	0.98	0.99
SRS417635	chr09_Bt22	106.14	108.0	98.74	100.0	101	1.05	1.07	0.98	0.99
SRS417635	chr10_Bt22	102.78	104.0	98.74	100.0	101	1.02	1.03	0.98	0.99
SRS417635	chr11_Bt22	94.53	94.0	98.74	100.0	101	0.94	0.93	0.98	0.99
SRS417635	chr12_Bt22	110.62	111.0	98.74	100.0	101	1.1	1.1	0.98	0.99
SRS417635	chr13_Bt22	103.3	108.0	98.74	100.0	101	1.02	1.07	0.98	0.99
SRS417635	chr14_Bt22	104.46	105.0	98.74	100.0	101	1.03	1.04	0.98	0.99
SRS417655	chr01_Bt22	96.81	91.0	115.86	118.0	127	0.76	0.72	0.91	0.93
SRS417655	chr02_Bt22	96.95	92.0	115.86	118.0	127	0.76	0.72	0.91	0.93
SRS417655	chr03_Bt22	126.75	127.0	115.86	118.0	127	1.0	1.0	0.91	0.93
SRS417655	chr04_Bt22	130.99	132.0	115.86	118.0	127	1.03	1.04	0.91	0.93
SRS417655	chr05_Bt22	108.12	102.0	115.86	118.0	127	0.85	0.8	0.91	0.93
